Id,URL,Title,Original Title,Author,Date,Styles,Series,Genre,Media,Location,Dimensions,Description,Wiki Description,Tags,Img,image_urls
2389,https://www.wikiart.org/en/jeff-koons/st-john-the-baptist-1988,St. John the Baptist,,Jeff Koons,1988,Neo-Pop Art,,sculpture,porcelain,,,"Inspired by Leonardo da Vinci's painting, St. John the Baptist, Koons' sculpture was made in the same pose but he also added a pig and a bird into the saint's arms. His outstretched arm points to a cross.[27][28] It has been described as ""an insouciant yet sinister conflation of the sacred and the profane"".[29]One edition of the sculpture was set to go on show at the Wright Exhibition Space in Seattle in February 2004, but it was discovered to have a sizeable crack along the arm. Bought in 1991 for US$150,000, the damage is expected to have reduced the resale price of the piece, though none of the editions have been sold at auction since. Patricia Leavengood, a sculpture conservation specialist, partly restored the damage and reduced the visibility of the crack. She noted, however, that ""When it cracked, part of it slid forward and can't be moved back into place ... Porcelain wasn't meant to exist at this size. My primary task is to stabilize the piece, and that I can do.""[29]","<p itemprop=""description"">Inspired by Leonardo da Vinci's painting, St. John the Baptist, Koons' sculpture was made in the same pose but he also added a pig and a bird into the saint's arms. His outstretched arm points to a cross.[27][28] It has been described as ""an insouciant yet sinister conflation of the sacred and the profane"".[29]<br><br>One edition of the sculpture was set to go on show at the Wright Exhibition Space in Seattle in February 2004, but it was discovered to have a sizeable crack along the arm. Bought in 1991 for US$150,000, the damage is expected to have reduced the resale price of the piece, though none of the editions have been sold at auction since. Patricia Leavengood, a sculpture conservation specialist, partly restored the damage and reduced the visibility of the crack. She noted, however, that ""When it cracked, part of it slid forward and can't be moved back into place ... Porcelain wasn't meant to exist at this size. My primary task is to stabilize the piece, and that I can do.""[29]</p>","St.JohntheBaptist,saints-and-apostles",img/full/539b2c6cd42f0349b42054c8aa19f9ea3aa6b96f.jpg,https://uploads7.wikiart.org/00422/images/jeff-koons/koons-stjohnthebaptist-cmyk.jpg!Large.jpg
2390,https://www.wikiart.org/en/jeff-koons/stacked-1988,Stacked,,Jeff Koons,,Neo-Pop Art,,sculpture,,,,,,"Domesticpig,Goat,Dog,Bird",img/full/0761e59f1b21ec4f42d67984fd246fef96b5cd84.jpg,https://uploads3.wikiart.org/00422/images/jeff-koons/koonsjeff-stacked-2003-hr-master.jpg!Large.jpg
2391,https://www.wikiart.org/en/jeff-koons/string-of-puppies-1988,String of Puppies,,Jeff Koons,1988,Neo-Pop Art,,sculpture,"wood,ready-made",,,"String of Puppies is a porcelain sculpture depicting a man and a woman sat on a bench holding eight blue puppies. The inspiration came from a photograph by Art Rogers entitled Puppies. Koons found the picture on a postcard and, when he gave it to his assistants with instructions on how to model the sculpture, he asked that as much detail be copied as possible. He requested a few changes to the original, asking for the puppies to be blue with exaggerated noses, and for flowers to be added to the hair of the man and woman. The three editions of the sculpture were sold for a total of $367,000.[5][6][30]Upon discovering that his picture had been copied, Rogers sued Koons and the Sonnabend Gallery for copyright infringement. Koons admitted to having copied the image intentionally and, in 1992, the court found ""substantial similarity"" between the two works and that Koons acted in a ""willful and egregious"" manner. They rejected his parody argument and awarded a significant settlement to Rogers.[5][30]","<p itemprop=""description"">String of Puppies is a porcelain sculpture depicting a man and a woman sat on a bench holding eight blue puppies. The inspiration came from a photograph by Art Rogers entitled Puppies. Koons found the picture on a postcard and, when he gave it to his assistants with instructions on how to model the sculpture, he asked that as much detail be copied as possible. He requested a few changes to the original, asking for the puppies to be blue with exaggerated noses, and for flowers to be added to the hair of the man and woman. The three editions of the sculpture were sold for a total of $367,000.[5][6][30]<br><br>Upon discovering that his picture had been copied, Rogers sued Koons and the Sonnabend Gallery for copyright infringement. Koons admitted to having copied the image intentionally and, in 1992, the court found ""substantial similarity"" between the two works and that Koons acted in a ""willful and egregious"" manner. They rejected his parody argument and awarded a significant settlement to Rogers.[5][30]</p>","double-portraits,Puppy,dogs",img/full/fdb9cd6d52f4aad3a9b13303837cf16fcad01a15.jpg,https://uploads7.wikiart.org/00422/images/jeff-koons/april26-2018-koons.jpg!Large.jpg
2392,https://www.wikiart.org/en/jeff-koons/winter-bears-1988,Winter Bears,,Jeff Koons,1988,Neo-Pop Art,,sculpture,wood,,,,,toys-and-dolls,img/full/151309379304e1387f3abd99a729b254d7e0d999.jpg,https://uploads7.wikiart.org/00422/images/jeff-koons/ar00494-9.jpg!Large.jpg
2393,https://www.wikiart.org/en/jeff-koons/buster-keaton-1988,Buster Keaton,,Jeff Koons,1988,Neo-Pop Art,,sculpture,wood,,,,,Pony,img/full/0a6d053552e9de0e333e0a6773f4768ad1af416f.jpg,https://uploads1.wikiart.org/00422/images/jeff-koons/1424439076-9944-117-o.jpg!Large.jpg
2394,https://www.wikiart.org/en/jeff-koons/donkey-1997,Donkey,,Jeff Koons,,Neo-Pop Art,,sculpture,steel,,,,,Mirror,img/full/4cbae530ce779e406fe0e145edee15bd3bb63a60.jpg,https://uploads4.wikiart.org/00423/images/jeff-koons/191-001.jpg
2395,https://www.wikiart.org/en/jeff-koons/wishing-well-1988,Wishing Well,,Jeff Koons,1988,Neo-Pop Art,,sculpture,"glass,wood",,,,,"Mirror,mirrors",img/full/56d2d6e0f6cece1eee733db8eceb1e1b69c0e59d.jpg,https://uploads7.wikiart.org/00422/images/jeff-koons/koons-wishing-well.jpg!Large.jpg
2396,https://www.wikiart.org/en/jeff-koons/fait-d-hiver-1988,Fait d’Hiver,,Jeff Koons,1988,Neo-Pop Art,,sculpture,wood,,,"Fait d'Hiver depicts a woman lying on her back in the snow. The upper torso and head of the woman are featured in the sculpture, her breasts exposed beneath a sparsely-knitted dress. A pig and two penguins stand near to her head, adding the kitsch element that is thematic throughout the collection. The catalogue colourfully described the work as a ""Walt Disney version of an erotic fantasy ... juxtaposing a strong sexual element with the saccharine sweetness of decorative knicknacks"". It went on to say that the ""disturbing combination identifies a primal hunger at the heart of American consumerism"".[10]Koons based the design of the woman on a photograph of porn actress Ilona Staller that featured in Stern.[10] He had not met Staller at the time but went on to have a very public relationship with her, using her as a muse for many subsequent works.[3]In November 2001 an edition of the sculpture was auctioned by Phillips de Pury & Company with an estimate of up to US$2.5 million but it failed to sell.[10] Several years later, on November 13, 2007, Christie's auctioned the artist's proof with a final sale price of US$4.3 million.[11][12] In 2018 a French court found that Koons' sculpture had plagiarised a 1985 advertisement for Naf Naf [fr], a women's clothing retailer. Damages and costs were awarded against Koons but the sculpture was not seized.[13][14]","<p itemprop=""description"">Fait d'Hiver depicts a woman lying on her back in the snow. The upper torso and head of the woman are featured in the sculpture, her breasts exposed beneath a sparsely-knitted dress. A pig and two penguins stand near to her head, adding the kitsch element that is thematic throughout the collection. The catalogue colourfully described the work as a ""Walt Disney version of an erotic fantasy ... juxtaposing a strong sexual element with the saccharine sweetness of decorative knicknacks"". It went on to say that the ""disturbing combination identifies a primal hunger at the heart of American consumerism"".[10]<br><br>Koons based the design of the woman on a photograph of porn actress Ilona Staller that featured in Stern.[10] He had not met Staller at the time but went on to have a very public relationship with her, using her as a muse for many subsequent works.[3]<br><br>In November 2001 an edition of the sculpture was auctioned by Phillips de Pury &amp; Company with an estimate of up to US$2.5 million but it failed to sell.[10] Several years later, on November 13, 2007, Christie's auctioned the artist's proof with a final sale price of US$4.3 million.[11][12] In 2018 a French court found that Koons' sculpture had plagiarised a 1985 advertisement for Naf Naf [fr], a women's clothing retailer. Damages and costs were awarded against Koons but the sculpture was not seized.[13][14]</p>","Advertising,posters-and-advertisements,pigs,Penguin",img/full/e7f12fea91563768494f6be08f481cb7bc4dac34.jpg,https://uploads8.wikiart.org/00422/images/jeff-koons/2b7865b24dcf3607037b8fba6936c933-f713.jpg!Large.jpg
2397,https://www.wikiart.org/en/jeff-koons/naked-1988,Naked,,Jeff Koons,,Neo-Pop Art,,sculpture,porcelain,,,,,"female-nude,male-nude,Statue,children",img/full/c477335313d18c129d19f96fe83a92a3fab07dbb.jpg,https://uploads4.wikiart.org/00423/images/jeff-koons/article00-1064x.jpg!Large.jpg
2398,https://www.wikiart.org/en/jeff-koons/christ-and-the-lamb-1988,Christ and the Lamb,,Jeff Koons,,Neo-Pop Art,,sculpture,glass,,,,,Mirror,img/full/3bae6a697addccceaf943de6e9c9004e73e2c1ed.jpg,https://uploads7.wikiart.org/00423/images/jeff-koons/default-3.jpg!Large.jpg
2399,https://www.wikiart.org/en/jeff-koons/ushering-in-banality-1988,Ushering in Banality,,Jeff Koons,,Neo-Pop Art,,sculpture,wood,,,"A pig with a green ribbon is being pushed by two young angels (alongside it) with a young boy dressed in a tracksuit behind it.[27] Ushering in Banality was ruled to have ""deliberately and exactly copied"" a photograph by Barbara Campbell. Koons had instructed his Italian studio to replicate Campbell's Boys with Pig using it as a model for the design.[6]At a Sotheby's auction in November 2001 one of the three editions of Ushering in Banality sold for US$1,875,750.[31]","<p itemprop=""description"">A pig with a green ribbon is being pushed by two young angels (alongside it) with a young boy dressed in a tracksuit behind it.[27] Ushering in Banality was ruled to have ""deliberately and exactly copied"" a photograph by Barbara Campbell. Koons had instructed his Italian studio to replicate Campbell's Boys with Pig using it as a model for the design.[6]<br><br>At a Sotheby's auction in November 2001 one of the three editions of Ushering in Banality sold for US$1,875,750.[31]</p>","Domesticpig,Angel",img/full/9185683dc2ea140643e6cccd865db7675362df7f.jpg,https://uploads4.wikiart.org/00422/images/jeff-koons/jeff-koons-ushering-in-banality-1988-polychromed-wood-38-x-62-x-30-inches-96-dot-5-x-157-dot-5-x.jpg!Large.jpg
2400,https://www.wikiart.org/en/jeff-koons/amore-1988,Amore,,Jeff Koons,,Neo-Pop Art,,sculpture,porcelain,,,,,"Love,toys-and-dolls",img/full/0405e1d588c3f7aa9653af3eb87e346631a67e61.jpg,https://uploads3.wikiart.org/00422/images/jeff-koons/large-banality-e-2013-0072-amore.jpg!Large.jpg
2401,https://www.wikiart.org/en/jeff-koons/new-hoover-deluxe-shampoo-polishers-new-shelton-wet-dry-5-gallon-displaced-quadradecker-1987,"New Hoover Deluxe Shampoo Polishers, New Shelton Wet/Dry 5-Gallon Displaced Quadradecker",,Jeff Koons,1987,"Neo-Pop Art,Conceptual Art",,sculpture,"ready-made,glass",,,,,"household-appliances,Majorappliance,Homeappliance,Displaycase",img/full/59640aa9c23a0eb0ee3a318bfebf8b8cfa991d58.jpg,https://uploads8.wikiart.org/00422/images/jeff-koons/koons-new-hoover-del-polishers-diswd-quad-cmyk.jpg!Large.jpg
2402,https://www.wikiart.org/en/jeff-koons/kiepenkerl-1987,Kiepenkerl,,Jeff Koons,1987,Neo-Pop Art,,sculpture,steel,,,,,merchants,img/full/970480cba61e68a284e1892e0ad7ba0627ff3547.jpg,https://uploads3.wikiart.org/00422/images/jeff-koons/koons-kiepenkerl-view-1.jpg!Large.jpg
2403,https://www.wikiart.org/en/jeff-koons/popples-1988,Popples,,Jeff Koons,1988,Neo-Pop Art,,sculpture,porcelain,,,,,toys-and-dolls,img/full/dc5494808868cad3bc7e0e2e31748827febd1f6f.png,https://uploads7.wikiart.org/00423/images/jeff-koons/screen-shot-2022-12-10-at-3-54-06-pm.png!Large.png
2404,https://www.wikiart.org/en/jeff-koons/new-hoover-convertibles-green-red-brown-new-shelton-wet-dry-10-gallon-displaced-doubledecker-1987,"New Hoover Convertibles, Green, Red, Brown, New Shelton Wet/Dry 10 Gallon Displaced Doubledecker",,Jeff Koons,1987,Neo-Pop Art,,sculpture,"ready-made,glass,light bulb",,,,,"household-appliances,Homeappliance,Majorappliance,Lighting,Lightfixture,Displaycase",img/full/1bc0f0e85625e34dd96b730ccea0afeb9f031bd1.jpg,https://uploads8.wikiart.org/00422/images/jeff-koons/ar00077-10.jpg!Large.jpg
2405,https://www.wikiart.org/en/jeff-koons/rabbit-1986,Rabbit,,Jeff Koons,,Neo-Pop Art,,sculpture,steel,,,"Rabbit is a 1986 series of three identical stainless steel sculptures by Jeff Koons. One of the editions of Rabbit is the most expensive work sold by a living artist at auction, being sold for $91.1 million in May 2019.","<p itemprop=""description"">Rabbit is a 1986 series of three identical stainless steel sculptures by Jeff Koons. One of the editions of Rabbit is the most expensive work sold by a living artist at auction, being sold for $91.1 million in May 2019.</p>","Reflection,Rabbit,Inflatable,Carrot",img/full/ec5c22a718962f803aac99a94c95898cd87cbdfc.jpg,https://uploads5.wikiart.org/00422/images/jeff-koons/koons-rabbit-2-4.jpg!Large.jpg
2406,https://www.wikiart.org/en/jeff-koons/new-hoover-convertibles-green-blue-new-hoover-convertibles-green-blue-doubledecker-1987,"New Hoover Convertibles Green, Blue, New Hoover Convertibles, Green, Blue Doubledecker",,Jeff Koons,,"Conceptual Art,Neo-Pop Art",,sculpture,ready-made,,,,,"Lighting,household-appliances,Homeappliance,Majorappliance",img/full/70b433c35c96d4a3935d9c0e6a4039e76db705b8.jpg,https://uploads0.wikiart.org/00422/images/jeff-koons/large-89-30a-k-koons.jpg!Large.jpg
2407,https://www.wikiart.org/en/jeff-koons/baccarat-crystal-set-1986,Baccarat Crystal Set,,Jeff Koons,1986,"Neo-Pop Art,Conceptual Art",,sculpture,,,,,,,img/full/f4e99930eb68adc0faef4dc9bfa87be2cabe05be.jpg,https://uploads2.wikiart.org/00422/images/jeff-koons/w1siziisijixmdywmijdlfsiccisimnvbnzlcnqilcitcxvhbgl0esa5mcatcmvzaxplidiwmdb4mjawmfx1mdazzsjdxq.jpg!Large.jpg
2408,https://www.wikiart.org/en/jeff-koons/jim-beam-j-b-turner-train-1986,Jim Beam - J.B. Turner Train,,Jeff Koons,,Neo-Pop Art,,sculpture,,,,,,,img/full/ae950701f63e2fe8d80c712e4bb3e9452a27986e.jpg,https://uploads4.wikiart.org/00422/images/jeff-koons/koons-jbturnertrain-cmyk.jpg!Large.jpg
2409,https://www.wikiart.org/en/jeff-koons/italian-woman-1986,Italian Woman,,Jeff Koons,1986,Neo-Pop Art,,sculpture,"ready-made,steel",,,,,,img/full/d26c6cdf7854d0c6a4918a76302c9be0ccf09a1f.jpg,https://uploads3.wikiart.org/00422/images/jeff-koons/koons-italianwoman-cmyk.jpg!Large.jpg
2410,https://www.wikiart.org/en/jeff-koons/louis-xiv-1986,Louis XIV,,Jeff Koons,1986,Neo-Pop Art,,sculpture,steel,,,,,"King-Louis-XIV,King",img/full/4329bf612703dd766b21f9d7489a0ddfbcbc3cf7.jpg,https://uploads0.wikiart.org/00422/images/jeff-koons/koons-louis.jpg!Large.jpg
2411,https://www.wikiart.org/en/jeff-koons/party-hat-1997,Party Hat,,Jeff Koons,1997,"Neo-Pop Art,Hyper-Realism",,still life,oil,,,,,Hat,img/full/0ba5028070a1e90acd63ea6e643d849c7fb37cff.jpg,https://uploads4.wikiart.org/00422/images/jeff-koons/koons-party-hat.jpg!Large.jpg
2412,https://www.wikiart.org/en/jeff-koons/fisherman-golfer-1986,Fisherman Golfer,,Jeff Koons,1986,Neo-Pop Art,,sculpture,ready-made,,,,,,img/full/7081e64d71ff7db9bacbee6f99b5fed93301ace8.jpg,https://uploads0.wikiart.org/00422/images/jeff-koons/1414664805-882-117-o.jpg!Large.jpg
2413,https://www.wikiart.org/en/jeff-koons/aqui-bacardi-1986,Aqui Bacardi,,Jeff Koons,,"Conceptual Art,Neo-Pop Art",,advertisement,ready-made,,,,,"Alcoholicbeverage,Alcohol,posters-and-advertisements,Advertising,Displayadvertising",img/full/93bfaeeaefdcd885523f8add7aa26f094f01327e.jpg,https://uploads6.wikiart.org/00423/images/jeff-koons/large-koons07-800.jpg!Large.jpg
2414,https://www.wikiart.org/en/jeff-koons/couple-2001,Couple,,Jeff Koons,2001,Neo-Pop Art,,abstract,oil,,,,,,img/full/263abb6d3fcc1cf6f90bb80a737026ac3cb998c1.jpg,https://uploads1.wikiart.org/00422/images/jeff-koons/koons-couple.jpg!Large.jpg
2415,https://www.wikiart.org/en/jeff-koons/travel-bar-1986,Travel Bar,,Jeff Koons,,"Conceptual Art,Neo-Pop Art",,sculpture,"ready-made,steel",,,,,,img/full/64a4c575e8d286b33c912219530f210517273523.png,https://uploads7.wikiart.org/00423/images/jeff-koons/screen-shot-2022-12-10-at-1-40-25-am.png!Large.png
2416,https://www.wikiart.org/en/jeff-koons/pail-1986,Pail,,Jeff Koons,,"Neo-Pop Art,Conceptual Art",,sculpture,ready-made,,,,,,img/full/8e3db94376137486a7c255f2226c5b1e5aed3941.jpeg,https://uploads6.wikiart.org/00423/images/jeff-koons/erk3cfsx0aarxkk.jpeg!Large.jpeg
2417,https://www.wikiart.org/en/jeff-koons/two-kids-1986,Two Kids,,Jeff Koons,1986,"Neo-Pop Art,Conceptual Art",,sculpture,steel,,,,,,img/full/368dff44a9c8333640d63d59ce7e3ea64152b3c0.jpg,https://uploads4.wikiart.org/00423/images/jeff-koons/koons-j-twokids.jpg!Large.jpg
2418,https://www.wikiart.org/en/jeff-koons/jim-beam-model-a-ford-pick-up-truck-1986,Jim Beam—Model A Ford Pick-up Truck,,Jeff Koons,,Neo-Pop Art,,sculpture,"steel,ready-made",,,,,"Alcohol,Car,Brand",img/full/c17b19586ab609471be5df6cc6581cab3d80962f.jpg,https://uploads2.wikiart.org/00423/images/jeff-koons/large-luxury-and-degradation-e-2013-0052-jim-beam-model-a-ford-pick-up-truck.jpg!Large.jpg
2419,https://www.wikiart.org/en/jeff-koons/bob-hope-1986,Bob Hope,,Jeff Koons,,Neo-Pop Art,,sculpture,steel,,,,,"famous-people,Comics",img/full/6e3f5da88bfb927b00f7eb531302337924af5243.jpg,https://uploads6.wikiart.org/00423/images/jeff-koons/large-statuary-e-2013-0062-bob-hope.jpg!Large.jpg
2420,https://www.wikiart.org/en/jeff-koons/lifeboat-1985,Lifeboat,,Jeff Koons,,Neo-Pop Art,,sculpture,bronze,,,,,,img/full/46093d22164773da165bffaefa0dc4e4e49db618.jpg,https://uploads8.wikiart.org/00422/images/jeff-koons/koons-lifeboat-cmyk.jpg!Large.jpg
2421,https://www.wikiart.org/en/jeff-koons/snorkel-shotgun-1985,Snorkel (Shotgun),,Jeff Koons,,"Neo-Pop Art,Conceptual Art",,sculpture,bronze,,,,,"Scubadiving,Bronzesculpture",img/full/f082dbb94a17b23add6c261bd9098e564647a580.jpg,https://uploads7.wikiart.org/00422/images/jeff-koons/large-equilibrium-e-2013-0039-snorkel-shotgun.jpg!Large.jpg
2422,https://www.wikiart.org/en/jeff-koons/one-ball-total-equilibrium-tank-spalding-dr-j-241-series-1985,One Ball Total Equilibrium Tank (Spalding Dr. J 241 Series),,Jeff Koons,,"Neo-Pop Art,Conceptual Art",,sculpture,ready-made,,,,,"Basketball,Water,Tank",img/full/03954cee4202b697a932544634c73994f7d27055.jpg,https://uploads3.wikiart.org/00423/images/jeff-koons/large-equilibrium-e-2013-0031-one-ball-total-equilibrium-tank-spalding-dr-j-241-series.jpg!Large.jpg
